Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),System Time,Alert Type (Audio/Text),Action,Description,
1967.31,2,10,2021-06-13 15:00:26,+26.95113,-82.39857,3565,43.8,347.0,+5.9,15:00:44,AUDIO,PLAY,AOA_05_16,
1967.31,2,10,2021-06-13 15:00:26,+26.95113,-82.39857,3565,43.8,347.0,+5.9,15:00:44,AUDIO,STOP,AOA_06_16,
1967.81,2,10,2021-06-13 15:00:27,+26.95122,-82.39859,3579,41.9,348.0,+5.9,15:00:44,AUDIO,PLAY,AOA_14_16,
1967.81,2,10,2021-06-13 15:00:27,+26.95122,-82.39859,3579,41.9,348.0,+5.9,15:00:44,AUDIO,STOP,AOA_05_16,
1968.31,2,10,2021-06-13 15:00:27,+26.95132,-82.39861,3592,40.2,349.1,+5.9,15:00:45,AUDIO,PLAY,AOA_15_16,
1968.31,2,10,2021-06-13 15:00:27,+26.95132,-82.39861,3592,40.2,349.1,+5.9,15:00:45,AUDIO,STOP,AOA_14_16,
1968.81,2,10,2021-06-13 15:00:28,+26.95141,-82.39863,3602,38.6,350.1,+5.9,15:00:45,AUDIO,PLAY,AOA_16_16,
1968.81,2,10,2021-06-13 15:00:28,+26.95141,-82.39863,3602,38.6,350.1,+5.9,15:00:45,AUDIO,STOP,AOA_15_16,
1969.31,2,10,2021-06-13 15:00:28,+26.95150,-82.39864,3611,37.2,351.0,+5.9,15:00:46,AUDIO,PLAY,AOA_16_16,
1969.81,2,10,2021-06-13 15:00:29,+26.95158,-82.39866,3618,35.7,351.5,+5.9,15:00:46,AUDIO,PLAY,AOA_16_16,
1970.31,2,10,2021-06-13 15:00:29,+26.95166,-82.39867,3623,34.5,352.1,+5.9,15:00:47,AUDIO,PLAY,AOA_16_16,
1970.81,2,10,2021-06-13 15:00:30,+26.95174,-82.39868,3626,33.4,353.4,+5.9,15:00:47,AUDIO,PLAY,AOA_16_16,
1971.25,2,10,2021-06-13 15:00:30,+26.95177,-82.39868,3627,33.2,354.0,+5.9,15:00:47,AUDIO,STOP,AOA_16_16,
1971.88,2,10,2021-06-13 15:00:31,+26.95189,-82.39870,3624,33.1,354.9,+5.9,15:00:48,AUDIO,PLAY,AOA_16_16,
1972.38,2,10,2021-06-13 15:00:31,+26.95197,-82.39870,3619,33.9,356.2,+5.9,15:00:49,AUDIO,PLAY,AOA_16_16,
1972.88,2,10,2021-06-13 15:00:32,+26.95205,-82.39871,3610,35.1,356.9,+5.9,15:00:49,AUDIO,PLAY,AOA_16_16,
1973.38,2,10,2021-06-13 15:00:32,+26.95213,-82.39871,3597,36.9,357.3,+5.9,15:00:50,AUDIO,PLAY,AOA_16_16,
1973.88,2,10,2021-06-13 15:00:33,+26.95222,-82.39872,3581,39.4,357.5,+5.9,15:00:50,AUDIO,PLAY,AOA_16_16,
1974.38,2,10,2021-06-13 15:00:33,+26.95231,-82.39872,3562,42.4,356.0,+5.9,15:00:51,AUDIO,PLAY,AOA_16_16,
1974.88,2,10,2021-06-13 15:00:34,+26.95242,-82.39874,3541,45.9,352.7,+5.9,15:00:51,AUDIO,PLAY,AOA_16_16,
1975.38,2,10,2021-06-13 15:00:34,+26.95252,-82.39876,3519,49.9,349.4,+5.9,15:00:52,AUDIO,PLAY,AOA_16_16,
1975.88,2,10,2021-06-13 15:00:35,+26.95264,-82.39878,3498,53.6,346.7,+5.9,15:00:52,AUDIO,PLAY,AOA_16_16,
1976.38,2,10,2021-06-13 15:00:35,+26.95277,-82.39882,3479,56.9,345.4,+5.9,15:00:53,AUDIO,PLAY,AOA_16_16,
1976.88,2,10,2021-06-13 15:00:36,+26.95290,-82.39886,3463,59.4,345.3,+5.9,15:00:53,AUDIO,PLAY,AOA_16_16,
1977.38,2,10,2021-06-13 15:00:36,+26.95303,-82.39890,3450,60.8,345.4,+5.9,15:00:54,AUDIO,PLAY,AOA_16_16,
1977.88,2,10,2021-06-13 15:00:37,+26.95317,-82.39893,3440,61.5,343.8,+5.9,15:00:54,AUDIO,PLAY,AOA_16_16,
1978.38,2,10,2021-06-13 15:00:37,+26.95331,-82.39899,3434,60.5,340.8,+5.9,15:00:55,AUDIO,PLAY,AOA_16_16,
1978.88,2,10,2021-06-13 15:00:38,+26.95343,-82.39904,3433,58.5,337.3,+5.9,15:00:55,AUDIO,PLAY,AOA_15_16,
1978.88,2,10,2021-06-13 15:00:38,+26.95343,-82.39904,3433,58.5,337.3,+5.9,15:00:55,AUDIO,STOP,AOA_16_16,
1979.38,2,10,2021-06-13 15:00:38,+26.95356,-82.39910,3436,56.4,334.1,+5.9,15:00:56,AUDIO,PLAY,AOA_04_16,
1979.38,2,10,2021-06-13 15:00:38,+26.95356,-82.39910,3436,56.4,334.1,+5.9,15:00:56,AUDIO,STOP,AOA_15_16,
1979.88,2,10,2021-06-13 15:00:39,+26.95367,-82.39917,3441,55.1,331.3,+5.9,15:00:56,AUDIO,STOP,AOA_04_16,
2961.88,2,10,2021-06-13 15:17:00,+27.07306,-82.43797,20,41.9,225.7,+5.8,15:17:18,AUDIO,PLAY,AOA_01_16,
2961.88,2,10,2021-06-13 15:17:00,+27.07306,-82.43797,20,41.9,225.7,+5.8,15:17:18,AUDIO,STOP,AOA_04_16,
2962.38,2,10,2021-06-13 15:17:01,+27.07299,-82.43804,19,41.3,225.8,+5.8,15:17:19,AUDIO,PLAY,AOA_02_16,
2962.38,2,10,2021-06-13 15:17:01,+27.07299,-82.43804,19,41.3,225.8,+5.8,15:17:19,AUDIO,STOP,AOA_01_16,
2962.88,2,10,2021-06-13 15:17:01,+27.07293,-82.43812,19,40.7,226.0,+5.8,15:17:19,AUDIO,PLAY,AOA_05_16,
2962.88,2,10,2021-06-13 15:17:01,+27.07293,-82.43812,19,40.7,226.0,+5.8,15:17:19,AUDIO,STOP,AOA_02_16,
2963.38,2,10,2021-06-13 15:17:02,+27.07286,-82.43819,19,40.1,226.0,+5.8,15:17:20,AUDIO,PLAY,AOA_10_16,
2963.38,2,10,2021-06-13 15:17:02,+27.07286,-82.43819,19,40.1,226.0,+5.8,15:17:20,AUDIO,STOP,AOA_05_16,
2963.88,2,10,2021-06-13 15:17:02,+27.07280,-82.43827,18,39.5,226.8,+5.8,15:17:20,AUDIO,STOP,AOA_10_16,
3178.69,2,10,2021-06-13 15:20:37,+27.07673,-82.44036,26,2.2,340.8,+5.8,15:20:55,TEXT,SHOW,OIL PRES LOW,
3178.69,2,10,2021-06-13 15:20:37,+27.07673,-82.44036,26,2.2,340.8,+5.8,15:20:55,AUDIO,PLAY,EMS_OIL_PRES,
3178.69,2,10,2021-06-13 15:20:37,+27.07673,-82.44036,26,2.2,340.8,+5.8,15:20:55,AUDIO,PLAY,EMS_OIL_PRES,
3204.69,2,10,2021-06-13 15:21:03,+27.07676,-82.44037,13,0.0,356.9,+5.8,15:21:21,TEXT,SHOW,BATT VOLTS LOW,
3204.69,2,10,2021-06-13 15:21:03,+27.07676,-82.44037,13,0.0,356.9,+5.8,15:21:21,AUDIO,PLAY,EMS_VOLTAGE,
3204.69,2,10,2021-06-13 15:21:03,+27.07676,-82.44037,13,0.0,356.9,+5.8,15:21:21,AUDIO,PLAY,EMS_VOLTAGE,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,TEXT,SHOW,BATT LOW,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,AUDIO,PLAY,EMS_GENERAL,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,TEXT,SHOW,alertROLL SERVO OFFLIN,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,AUDIO,PLAY,SYS_MESSAGE,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,TEXT,SHOW,alertPITCH SERVO OFFLI,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,AUDIO,PLAY,SYS_MESSAGE,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,AUDIO,PLAY,EMS_GENERAL,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,AUDIO,PLAY,SYS_MESSAGE,
3226.25,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:42,AUDIO,PLAY,SYS_MESSAGE,
3226.31,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:43,TEXT,SHOW,ACM FAULT,
3226.31,2,10,2021-06-13 15:21:25,+27.07677,-82.44036,14,0.0,356.9,+5.8,15:21:43,AUDIO,PLAY,EMS_GENERAL,
3226.31,2,10,2021-06-13 15:21:25,+27.07677,-82.44036
0.50,0,0,,,,,,,+0.0,11:50:38,AUDIO,PLAY,BOOT,
0.50,0,0,,,,,,,+0.0,11:50:38,AUDIO,PLAY,BOOT,
0.69,0,0,,,,,,,+0.0,11:50:38,TEXT,SHOW,alertB/U BATT UNAVAIL,
0.69,0,0,,,,,,,+0.0,11:50:38,TEXT,SHOW,alertB/U BATT TEST NEE,
0.69,0,0,,,,,,,+0.0,11:50:38,TEXT,SHOW,alertMAINT LOG ITEM EX,
1.25,0,0,,,,,,,+0.0,11:50:39,TEXT,HIDE,B/U BATT UNAVAIL,
1.25,0,0,,,,,,,+0.0,11:50:39,TEXT,SHOW,alertACM OFFLINE,
1.94,0,0,,,,,,,+0.0,11:50:39,TEXT,HIDE,ACM OFFLINE,
142.25,2,10,2021-06-14 11:53:00,+27.07671,-82.44029,32,0.0,300.0,+5.8,11:52:59,TEXT,SHOW,alertCOM RADIO PANL OF,
142.25,2,10,2021-06-14 11:53:00,+27.07671,-82.44029,32,0.0,300.0,+5.8,11:52:59,AUDIO,PLAY,SYS_CAUTION,
142.25,2,10,2021-06-14 11:53:00,+27.07671,-82.44029,32,0.0,300.0,+5.8,11:52:59,AUDIO,PLAY,SYS_CAUTION,
143.56,2,10,2021-06-14 11:53:01,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:00,TEXT,HIDE,COM RADIO PANL OFFLINE,
143.56,2,10,2021-06-14 11:53:01,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:00,TEXT,SHOW,alertCOM XCEIVER OFFLI,
143.56,2,10,2021-06-14 11:53:01,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:00,AUDIO,PLAY,SYS_CAUTION,
144.94,2,10,2021-06-14 11:53:03,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:02,TEXT,SHOW,BATT VOLTS LOW,
144.94,2,10,2021-06-14 11:53:03,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:02,AUDIO,PLAY,EMS_VOLTAGE,
144.94,2,10,2021-06-14 11:53:03,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:02,AUDIO,PLAY,EMS_VOLTAGE,
145.00,2,10,2021-06-14 11:53:03,+27.07671,-82.44029,32,0.1,300.0,+5.8,11:53:02,TEXT,HIDE,COM XCEIVER OFFLINE,
146.25,2,10,2021-06-14 11:53:04,+27.07670,-82.44029,33,0.0,300.0,+5.8,11:53:03,TEXT,SHOW,HDRTNK CONTACT HIGH,
146.25,2,10,2021-06-14 11:53:04,+27.07670,-82.44029,33,0.0,300.0,+5.8,11:53:03,AUDIO,PLAY,EMS_GENERAL,
146.25,2,10,2021-06-14 11:53:04,+27.07670,-82.44029,33,0.0,300.0,+5.8,11:53:03,AUDIO,PLAY,EMS_GENERAL,
156.00,2,10,2021-06-14 11:53:14,+27.07670,-82.44030,34,0.0,300.0,+5.8,11:53:13,TEXT,HIDE,BATT VOLTS LOW,
156.00,2,10,2021-06-14 11:53:14,+27.07670,-82.44030,34,0.0,300.0,+5.8,11:53:13,AUDIO,STOP,EMS_VOLTAGE,
224.12,2,10,2021-06-14 11:54:22,+27.07671,-82.44035,42,0.0,300.0,+5.8,11:54:21,TEXT,HIDE,HDRTNK CONTACT HIGH,
224.12,2,10,2021-06-14 11:54:22,+27.07671,-82.44035,42,0.0,300.0,+5.8,11:54:21,AUDIO,STOP,EMS_GENERAL,
227.00,2,10,2021-06-14 11:54:25,+27.07671,-82.44035,42,0.0,300.0,+5.8,11:54:24,TEXT,SHOW,BATT VOLTS LOW,
227.00,2,10,2021-06-14 11:54:25,+27.07671,-82.44035,42,0.0,300.0,+5.8,11:54:24,AUDIO,PLAY,EMS_VOLTAGE,
227.00,2,10,2021-06-14 11:54:25,+27.07671,-82.44035,42,0.0,300.0,+5.8,11:54:24,AUDIO,PLAY,EMS_VOLTAGE,
290.19,2,10,2021-06-14 11:55:28,+27.07669,-82.44032,35,0.0,300.0,+5.8,11:55:27,TEXT,HIDE,BATT VOLTS LOW,
290.19,2,10,2021-06-14 11:55:28,+27.07669,-82.44032,35,0.0,300.0,+5.8,11:55:27,AUDIO,STOP,EMS_VOLTAGE,
292.00,2,10,2021-06-14 11:55:30,+27.07669,-82.44032,37,0.0,300.0,+5.8,11:55:29,TEXT,SHOW,BATT VOLTS LOW,
292.00,2,10,2021-06-14 11:55:30,+27.07669,-82.44032,37,0.0,300.0,+5.8,11:55:29,AUDIO,PLAY,EMS_VOLTAGE,
292.00,2,10,2021-06-14 11:55:30,+27.07669,-82.44032,37,0.0,300.0,+5.8,11:55:29,AUDIO,PLAY,EMS_VOLTAGE,
293.00,2,10,2021-06-14 11:55:31,+27.07669,-82.44032,38,0.0,300.0,+5.8,11:55:30,TEXT,HIDE,BATT VOLTS LOW,
293.00,2,10,2021-06-14 11:55:31,+27.07669,-82.44032,38,0.0,300.0,+5.8,11:55:30,AUDIO,STOP,EMS_VOLTAGE,
302.00,2,10,2021-06-14 11:55:40,+27.07669,-82.44032,38,0.0,300.0,+5.8,11:55:39,TEXT,SHOW,BATT VOLTS LOW,
302.00,2,10,2021-06-14 11:55:40,+27.07669,-82.44032,38,0.0,300.0,+5.8,11:55:39,AUDIO,PLAY,EMS_VOLTAGE,
302.00,2,10,2021-06-14 11:55:40,+27.07669,-82.44032,38,0.0,300.0,+5.8,11:55:39,AUDIO,PLAY,EMS_VOLTAGE,
303.00,2,10,2021-06-14 11:55:41,+27.07669,-82.44032,39,0.0,300.0,+5.8,11:55:40,TEXT,HIDE,BATT VOLTS LOW,
303.00,2,10,2021-06-14 11:55:41,+27.07669,-82.44032,39,0.0,300.0,+5.8,11:55:40,AUDIO,STOP,EMS_VOLTAGE,
618.00,2,10,2021-06-14 12:00:56,+27.07770,-82.43635,22,0.0,281.6,+5.8,12:00:55,TEXT,SHOW,BATT VOLTS LOW,
618.00,2,10,2021-06-14 12:00:56,+27.07770,-82.43635,22,0.0,281.6,+5.8,12:00:55,AUDIO,PLAY,EMS_VOLTAGE,
618.00,2,10,2021-06-14 12:00:56,+27.07770,-82.43635,22,0.0,281.6,+5.8,12:00:55,AUDIO,PLAY,EMS_VOLTAGE,
625.19,2,10,2021-06-14 12:01:03,+27.07769,-82.43636,22,0.1,281.6,+5.8,12:01:02,TEXT,SHOW,OIL PRES LOW,
625.19,2,10,2021-06-14 12:01:03,+27.07769,-82.43636,22,0.1,281.6,+5.8,12:01:02,AUDIO,PLAY,EMS_OIL_PRES,
625.19,2,10,2021-06-14 12:01:03,+27.07769,-82.43636,22,0.1,281.6,+5.8,12:01:02,AUDIO,PLAY,EMS_OIL_PRES,
637.38,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,TEXT,SHOW,alertROLL SERVO OFFLIN,
637.38,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,AUDIO,PLAY,SYS_MESSAGE,
637.38,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,TEXT,SHOW,alertPITCH SERVO OFFLI,
637.38,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,AUDIO,PLAY,SYS_MESSAGE,
637.38,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,AUDIO,PLAY,SYS_MESSAGE,
637.38,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,AUDIO,PLAY,SYS_MESSAGE,
637.50,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,TEXT,SHOW,alertCOM RADIO PANL OF,
637.50,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,AUDIO,PLAY,SYS_CAUTION,
637.50,2,10,2021-06-14 12:01:15,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:14,AUDIO,PLAY,SYS_CAUTION,
637.81,2,10,2021-06-14 12:01:16,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:15,TEXT,SHOW,BATT LOW,
637.81,2,10,2021-06-14 12:01:16,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:15,AUDIO,PLAY,EMS_GENERAL,
637.81,2,10,2021-06-14 12:01:16,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:15,AUDIO,PLAY,EMS_GENERAL,
637.88,2,10,2021-06-14 12:01:16,+27.07769,-82.43636,24,0.0,281.6,+5.8,12:01:15,TEXT,SHOW,ACM FAULT,
637.88,2,10,2021-06-14 12:01:16,+27.07769,-82.43636,24,
0.50,0,0,,,,,,,+0.0,12:08:11,AUDIO,PLAY,BOOT,
0.50,0,0,,,,,,,+0.0,12:08:11,AUDIO,PLAY,BOOT,
0.69,0,0,,,,,,,+0.0,12:08:11,TEXT,SHOW,alertB/U BATT TEST NEE,
0.69,0,0,,,,,,,+0.0,12:08:11,TEXT,SHOW,alertMAINT LOG ITEM EX,
1.25,0,0,,,,,,,+0.0,12:08:12,TEXT,SHOW,alertACM OFFLINE,
2.19,0,0,,,,,,,+0.0,12:08:13,TEXT,HIDE,ACM OFFLINE,
16.25,1,9,2021-06-14 12:08:27,+27.07765,-82.43617,37,0.0,227.9,+5.8,12:08:27,TEXT,SHOW,alertCOM RADIO PANL OF,
16.25,1,9,2021-06-14 12:08:27,+27.07765,-82.43617,37,0.0,227.9,+5.8,12:08:27,AUDIO,PLAY,SYS_CAUTION,
16.25,1,9,2021-06-14 12:08:27,+27.07765,-82.43617,37,0.0,227.9,+5.8,12:08:27,AUDIO,PLAY,SYS_CAUTION,
17.69,1,9,2021-06-14 12:08:29,+27.07765,-82.43617,37,0.1,227.9,+5.8,12:08:28,TEXT,HIDE,COM RADIO PANL OFFLINE,
17.69,1,9,2021-06-14 12:08:29,+27.07765,-82.43617,37,0.1,227.9,+5.8,12:08:28,TEXT,SHOW,alertCOM XCEIVER OFFLI,
17.69,1,9,2021-06-14 12:08:29,+27.07765,-82.43617,37,0.1,227.9,+5.8,12:08:28,AUDIO,PLAY,SYS_CAUTION,
18.94,1,9,2021-06-14 12:08:30,+27.07765,-82.43617,36,0.0,227.9,+5.8,12:08:29,TEXT,SHOW,BATT VOLTS LOW,
18.94,1,9,2021-06-14 12:08:30,+27.07765,-82.43617,36,0.0,227.9,+5.8,12:08:29,AUDIO,PLAY,EMS_VOLTAGE,
18.94,1,9,2021-06-14 12:08:30,+27.07765,-82.43617,36,0.0,227.9,+5.8,12:08:29,AUDIO,PLAY,EMS_VOLTAGE,
19.00,1,9,2021-06-14 12:08:30,+27.07765,-82.43617,36,0.0,227.9,+5.8,12:08:30,TEXT,HIDE,COM XCEIVER OFFLINE,
29.00,1,9,2021-06-14 12:08:40,+27.07765,-82.43617,33,0.0,227.9,+5.8,12:08:40,TEXT,HIDE,BATT VOLTS LOW,
29.00,1,9,2021-06-14 12:08:40,+27.07765,-82.43617,33,0.0,227.9,+5.8,12:08:40,AUDIO,STOP,EMS_VOLTAGE,
350.88,2,9,2021-06-14 12:14:02,+27.07751,-82.43455,25,0.1,183.4,+5.8,12:14:01,TEXT,SHOW,BATT VOLTS LOW,
350.88,2,9,2021-06-14 12:14:02,+27.07751,-82.43455,25,0.1,183.4,+5.8,12:14:01,AUDIO,PLAY,EMS_VOLTAGE,
350.88,2,9,2021-06-14 12:14:02,+27.07751,-82.43455,25,0.1,183.4,+5.8,12:14:01,AUDIO,PLAY,EMS_VOLTAGE,
353.88,2,9,2021-06-14 12:14:05,+27.07751,-82.43456,26,0.1,183.4,+5.8,12:14:04,TEXT,HIDE,BATT VOLTS LOW,
353.88,2,9,2021-06-14 12:14:05,+27.07751,-82.43456,26,0.1,183.4,+5.8,12:14:04,AUDIO,STOP,EMS_VOLTAGE,
504.44,2,9,2021-06-14 12:16:36,+27.06755,-82.44433,228,66.9,225.8,+5.8,12:16:35,TEXT,HIDE,MAINT LOG ITEM EXPIRED,
705.19,2,9,2021-06-14 12:19:56,+27.01265,-82.42112,2118,75.0,159.0,+5.8,12:19:56,AUDIO,PLAY,AA_ALT_APCHING,
705.19,2,9,2021-06-14 12:19:56,+27.01265,-82.42112,2118,75.0,159.0,+5.8,12:19:56,AUDIO,PLAY,AA_ALT_APCHING,
940.06,2,10,2021-06-14 12:23:33,+26.93792,-82.37285,2570,47.5,145.2,+5.9,12:23:51,AUDIO,PLAY,AOA_02_16,
940.56,2,10,2021-06-14 12:23:34,+26.93783,-82.37277,2569,47.5,145.2,+5.9,12:23:51,AUDIO,PLAY,AOA_01_16,
940.56,2,10,2021-06-14 12:23:34,+26.93783,-82.37277,2569,47.5,145.2,+5.9,12:23:51,AUDIO,STOP,AOA_02_16,
941.06,2,10,2021-06-14 12:23:34,+26.93774,-82.37270,2568,47.4,145.1,+5.9,12:23:52,AUDIO,PLAY,AOA_01_16,
941.56,2,10,2021-06-14 12:23:35,+26.93765,-82.37263,2566,47.3,145.2,+5.9,12:23:52,AUDIO,PLAY,AOA_03_16,
941.56,2,10,2021-06-14 12:23:35,+26.93765,-82.37263,2566,47.3,145.2,+5.9,12:23:52,AUDIO,STOP,AOA_01_16,
942.06,2,10,2021-06-14 12:23:35,+26.93756,-82.37257,2565,47.2,145.2,+5.9,12:23:53,AUDIO,PLAY,AOA_01_16,
942.06,2,10,2021-06-14 12:23:35,+26.93756,-82.37257,2565,47.2,145.2,+5.9,12:23:53,AUDIO,STOP,AOA_03_16,
942.56,2,10,2021-06-14 12:23:36,+26.93747,-82.37250,2564,47.1,145.4,+5.9,12:23:53,AUDIO,PLAY,AOA_01_16,
943.06,2,10,2021-06-14 12:23:36,+26.93738,-82.37243,2563,47.0,145.6,+5.9,12:23:54,AUDIO,PLAY,AOA_03_16,
943.06,2,10,2021-06-14 12:23:36,+26.93738,-82.37243,2563,47.0,145.6,+5.9,12:23:54,AUDIO,STOP,AOA_01_16,
943.56,2,10,2021-06-14 12:23:37,+26.93729,-82.37236,2562,47.0,146.0,+5.9,12:23:54,AUDIO,PLAY,AOA_02_16,
943.56,2,10,2021-06-14 12:23:37,+26.93729,-82.37236,2562,47.0,146.0,+5.9,12:23:54,AUDIO,STOP,AOA_03_16,
944.06,2,10,2021-06-14 12:23:37,+26.93720,-82.37229,2561,47.0,146.4,+5.9,12:23:55,AUDIO,PLAY,AOA_03_16,
944.06,2,10,2021-06-14 12:23:37,+26.93720,-82.37229,2561,47.0,146.4,+5.9,12:23:55,AUDIO,STOP,AOA_02_16,
944.56,2,10,2021-06-14 12:23:38,+26.93711,-82.37222,2561,47.0,146.7,+5.9,12:23:55,AUDIO,PLAY,AOA_01_16,
944.56,2,10,2021-06-14 12:23:38,+26.93711,-82.37222,2561,47.0,146.7,+5.9,12:23:55,AUDIO,STOP,AOA_03_16,
945.06,2,10,2021-06-14 12:23:38,+26.93702,-82.37215,2561,46.9,146.9,+5.9,12:23:56,AUDIO,STOP,AOA_01_16,
954.56,2,10,2021-06-14 12:23:48,+26.93530,-82.37088,2585,46.1,145.8,+5.9,12:24:05,AUDIO,PLAY,AOA_01_16,
955.06,2,10,2021-06-14 12:23:48,+26.93521,-82.37082,2586,45.9,145.9,+5.9,12:24:06,AUDIO,STOP,AOA_01_16,
956.06,2,10,2021-06-14 12:23:49,+26.93504,-82.37068,2588,45.6,146.1,+5.9,12:24:07,AUDIO,PLAY,AOA_02_16,
956.06,2,10,2021-06-14 12:23:49,+26.93504,-82.37068,2588,45.6,146.1,+5.9,12:24:07,AUDIO,STOP,AOA_01_16,
956.56,2,10,2021-06-14 12:23:50,+26.93495,-82.37062,2589,45.6,146.4,+5.9,12:24:07,AUDIO,PLAY,AOA_01_16,
956.56,2,10,2021-06-14 12:23:50,+26.93495,-82.37062,2589,45.6,146.4,+5.9,12:24:07,AUDIO,STOP,AOA_02_16,
957.06,2,10,2021-06-14 12:23:50,+26.93486,-82.37055,2591,45.5,146.6,+5.9,12:24:08,AUDIO,PLAY,AOA_02_16,
957.06,2,10,2021-06-14 12:23:50,+26.93486,-82.37055,2591,45.5,146.6,+5.9,12:24:08,AUDIO,STOP,AOA_01_16,
957.56,2,10,2021-06-14 12:23:51,+26.93477,-82.37049,2592,45.5,146.8,+5.9,12:24:08,AUDIO,STOP,AOA_02_16,
958.06,2,10,2021-06-14 12:23:51,+26.93468,-82.37042,2593,45.5,147.0,+5.9,12:24:09,AUDIO,PLAY,AOA_02_16,
958.56,2,10,2021-06-14 12:23:52,+26.93460,-82.37036,2594,45.5,147.1,+5.9,12:24:09,AUDIO,STOP,AOA_02_16,
959.56,2,10,2021-06-14 12:23:53,+26.93442,-82.37023,2597,45.6,147.0,+5.9,12:24:10,AUDIO,PLAY,AOA_02_16,
960.06,2,10,2021-06-14 12:23:53,+26.93433,-82.37017,2598,45.7,146.9,+5.9,12:24:11,AUDIO,PLAY,AOA_01_16,
960.06,2,10,2021-06-14 12:23:53,+26.93433,-82.37017,2598,45.7,146.9,+5.9,12:24:11,AUDIO,STOP,AOA_02_16,
960.56,2,10,2021-06-14 12:23:54,+26.93424,-82.37010,2599,45.8,146.9,+5.9,12:24:11,AUDIO,STOP,AOA_01_16,
961.56,2,10,2021-06-14 12:23:55,+26.93406,-82.36997,2601,45.7,147.4,+5.9,12:24:12,AUDIO,PLAY,AOA_01_16,
962.06,2,10,2021-06-14 12:23:55,+26.93397,-82.36991,2602,45.7,147.7,+5.9,12:24:13,AUDIO,STOP,AOA_01_16,
962.56,2,10,2021-06-14 12:23:56,+26.93388,-82.36985,2603,45.6,148.3,+5.9,12:24:13,AUDIO,PLAY,AOA_01_16,
963.06,2,10,2021-06-14 12:23:56,+26.93379,-82.36979,2604,45.4,149.0,+5.9,12:24:14,AUDIO,STOP,AOA_01_16,
963.56,2,10,2021-06-14 12:23:57,+26.93370,-82.36973,2606,45.1,149.9,+5.9,12:24:14,AUDIO,PLAY,AOA_01_16,
964.06,2,10,2021-06-14 12:23:57,+26.93361,-82.36967,2607,44.7,151.1,+5.9,12:24:15,AUDIO,PLAY,AOA_01_16,
964.56,2,10,2021-06-14 12:23:58,+26.93352,-82.36961,2608,44.2,152.6,+5.9,12:24:15,AUDIO,PLAY,AOA_01_16,
965.06,2,10,2021-06-14 12:23:58,+26.93343,-82.36956,2610,43.7,154.2,+5.9,12:24:16,AUDIO,PLAY,AOA_02_16,
965.06,2,10,2021-06-14 12:23:58,+26.93343,-82.36956,2610,43.7,154.2,+5.9,12:24:16,AUDIO,STOP,AOA_01_16,
965.56,2,10,2021-06-14 12:23:59,+26.93334,-82.36951,2611,43.1,156.0,+5.9,12:24:16,AUDIO,PLAY,AOA_01_16,
